fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.101398172695094,0.25840422648632244,0.4835340468835272,1.6741023374674109,0.033731559249189046,30.724187584226417,113.4084318019147,0.9902980708830452,3.3712303077500914,0.42400491362780596,12.885750116762797,9
9.075590201886143,0.2757243807354223,0.4528587501446542,10.463551954147828,0.03737103786689011,28.929888847362857,126.62112836204437,0.9968839647601019,3.2058402396306973,0.46191487697356187,10.422396447625147,9
9.11208173891821,0.2650144473886831,0.4499334236069641,10.344881832361274,0.035452439689449854,27.211496172713904,121.27246164547795,0.9969159020768738,3.2029161822706986,0.4672679113104624,10.413780471719082,9
7.373625650246098,0.23552007238617875,0.3511631198451806,1.9601599603516795,0.03163555918457212,27.576275247197465,138.60139112266086,0.9905039895254081,3.285576320782197,0.4750889168790772,12.532796932083713,9
6.566974512153077,0.3617115719114266,0.30784599541439406,2.0127692080821937,0.019254341304878186,24.608045466327336,80.49978148959426,0.9897686597953425,3.416463963912929,0.6062888197329691,12.386133195174786,9
7.1740301552163785,0.25631844756040584,0.4791127099334841,1.8126603560131578,0.03151163421021096,31.185549288510927,110.81975353102546,0.990201711410041,3.37321713017554,0.41494715575618846,12.933474313466268,9
6.898568226150373,0.3562926601407466,0.33118516367843476,4.446470074434126,0.017361054710626274,56.836598656083105,115.49429101226455,0.9895562023783211,3.2810364062077078,0.35528503039603193,12.737553604115492,9
6.604855153881307,0.3680124220844123,0.2957520352958441,2.0053863406183825,0.020264582969631694,22.72471411800154,81.03681449546507,0.989603357327038,3.4179017399735647,0.6102408457140908,12.380140337537862,9
6.936592015888622,0.3544555541007967,0.3440229634798214,4.434542929757515,0.018669651226858482,57.571493885282024,117.93169144452906,0.9897366513779037,3.2789797371703884,0.35396206306111727,12.6950300032889,9
7.438013991243627,0.23621162135174098,0.3556268181961626,2.083232014694854,0.030479076275141223,25.627451077347686,139.78685670214205,0.9903154443034508,3.275634748768848,0.48164975534422844,12.489294984114343,9
7.384133253551906,0.24226988409010064,0.3552324159601172,2.3194053730809223,0.028810857133450458,27.143560900152153,137.56542124785787,0.9904920116138668,3.2682233938064855,0.4835915765697227,12.425331427940604,9
9.145335037349827,0.2697470763739559,0.45280331758845604,10.75384649405023,0.03597331352504451,28.044824551552995,122.82452400921393,0.9968714847935983,3.20322261963354,0.4530602670849558,10.370437132194832,9
7.080544586896128,0.2528966386247456,0.4923149855728632,2.4699902100481963,0.03339019843822583,31.66088916833745,111.41560259803184,0.9902886866602301,3.375245766901085,0.41642383677036887,12.94628737041058,9
6.944047092161898,0.369226676850118,0.33569048987899563,4.228847639712169,0.018332990152810646,56.2292367594216,119.30275920751156,0.9898609681612296,3.2669374621922085,0.35710257100835285,12.75149266887337,9
6.546522885190614,0.3558921652306825,0.2960847393642972,1.3422561319979112,0.020805688649933183,23.18669249322817,83.6963776720569,0.9895720745009805,3.4053492386695536,0.6087551923423257,12.420602166182642,9
7.386704980681804,0.2387301597261758,0.36350109765406213,2.282887648263399,0.02996108446550865,27.460012733553548,136.8294075353751,0.9906242213461185,3.285690595254299,0.4790655502649224,12.438340923527704,9
9.109648109612117,0.27225918546635064,0.45818234753493914,11.234354219213635,0.034032805398667564,27.853021171877188,126.010510869657,0.9969555449305662,3.1989113304815158,0.4651388379325766,10.459560512482923,9
9.115637847366045,0.28118342892684905,0.4496949659096331,10.517251190209116,0.0362371069478211,26.264273874912597,122.11886199560995,0.996961583557451,3.2004186398965166,0.4655610059821386,10.512701518348475,9
6.8634356177346785,0.35788088082560754,0.3449602382641273,4.2054889787853185,0.017135524471972065,56.994660987442124,116.25735940848101,0.989755103338012,3.2869153459967264,0.355411272469771,12.7361095841628,9
7.328537810727282,0.2352449386842163,0.35860244455696055,2.027225113455852,0.03332488839419274,28.55556880045509,140.59559052647163,0.9905218356947528,3.279180699323111,0.48392610234758254,12.49983114212115,9
7.119951115590305,0.26257414007897806,0.49331266041964933,1.8429056134964186,0.03309693524287322,31.47208715177256,109.36897909865836,0.9901000909879815,3.372911964949491,0.427804290979713,12.847426644386495,9
7.391041053134099,0.25079955844996366,0.3621906907083227,1.7938004267596959,0.03139234411259688,25.979795758155905,141.65103716266225,0.9902843667731374,3.2718096369508007,0.4868655038410375,12.499150989843653,9
6.883063730318668,0.36070314935626724,0.3451923074752486,4.274023892030363,0.021135678561497867,57.404159643651575,116.78747228660897,0.9899623590355064,3.2826637812002315,0.3611628743115647,12.669886377587227,9
6.971706739386377,0.35852359215513047,0.34318051916220077,4.1771782545475835,0.01947364130273503,57.84569702737591,119.1728793473559,0.9898307248655296,3.269855234042428,0.35969154580753826,12.687884855868345,9
7.3873000192925184,0.2420237403580684,0.3484359063136543,2.004063569710135,0.03050279988788437,25.5156132378952,136.85522447390215,0.9904711943508749,3.2701741149386483,0.47203286635428265,12.578452631256997,9
6.877594755374721,0.34926647836377867,0.33616418557297784,4.20644543742469,0.016817547585790037,56.75265097936693,119.02792196881282,0.9899544168749964,3.2761853479298386,0.3576551947159959,12.753741953061311,9
7.321976938164729,0.23681920708138093,0.3605092100292512,1.9717507157867258,0.030510230608444842,28.11825592375,137.87648486699064,0.9909659966175955,3.2841586292353844,0.4715200276321122,12.479130980867646,9
6.553068169015975,0.3505597613813965,0.2928552702503526,1.4138667069415594,0.020881374331365426,22.68841581968973,82.88124002005037,0.989432147041434,3.410397660690702,0.6164714715737938,12.405345882346829,9
7.437960610468539,0.2381380961251008,0.36505005277190095,2.105722618977073,0.030124018050512354,26.759109322423306,135.54186565440983,0.9905443430257068,3.2740195007811694,0.4785029205157064,12.499704863457358,9
7.368557916792012,0.23734691392879947,0.36335923055638925,2.0798567245628528,0.02970110512689544,26.814845473119256,137.8338645002374,0.9906468884027407,3.286648933305797,0.47950943189042944,12.4736307856159,9
6.927241468195226,0.3463590733849625,0.3356856631573228,3.9860253872175786,0.018271954954445238,56.64243006365896,120.02442289080996,0.9895632509174083,3.2824152626899434,0.35649525332794424,12.618243563583107,9
6.843979092710594,0.36092704394492847,0.34562099191504353,4.300814977935718,0.01902600290851029,58.183920785033514,120.45424020829729,0.9895782923663612,3.2879186749856646,0.35199498453389233,12.7503885914186,9
9.06232641877589,0.273196754975578,0.44504678487306193,10.448453078974763,0.03714589606428126,29.051776931918237,122.45037638829066,0.9971383738428603,3.1932506140479124,0.4640444450797123,10.471923348595292,9
9.061220518356485,0.2689997182479178,0.45773403567618276,10.758754388245162,0.03508859296820717,27.739731044011133,122.4554913695802,0.9969921264651312,3.210867997422475,0.4628495185694603,10.363036063941177,9
6.620664358946408,0.352095328260979,0.2981424863645807,1.5895061480058486,0.02169597025452015,23.1247698091219,84.62407060971638,0.9895492563288372,3.4219866507935537,0.6152991844498559,12.360255333313535,9
9.090815229542205,0.27654359268996165,0.4499381554515439,10.69582290371419,0.03286163468434582,29.09538276610828,124.0029703885845,0.9967617224051295,3.2069076775457592,0.4500541316213587,10.455241937996764,9
7.351861768491248,0.24981181936677221,0.3560325709747848,2.0427874217558175,0.031991825938216076,27.66681785385671,138.99296425800492,0.9905973871864412,3.2836967288935353,0.48748556022023337,12.459475172202893,9
6.930967828754682,0.362069724497495,0.33573858713257165,4.186309033582528,0.016834653564150596,56.985537896867996,118.06434711703665,0.9895964593731793,3.28376163146812,0.3592869746843471,12.61561554733834,9
9.121424374447917,0.26816840324222535,0.4433022276472772,10.679503892269818,0.03535208950326279,28.563546657996575,123.21173678290184,0.9968520185618643,3.2025055508865856,0.46441234748056165,10.372979515064145,9
9.114755315096769,0.26823592089881104,0.4443514254120251,10.804703826956223,0.03495018347476799,28.557198404241017,123.38054654734935,0.9968611989957781,3.189595189977939,0.44504012899571865,10.482517733140105,9
6.612796731302815,0.3622411638541348,0.28889519606230774,1.6292910576408077,0.020720613728448065,23.247450260169284,79.791789993197,0.9896007869129833,3.4054638119434046,0.6123284022673186,12.368149749973885,9
6.56298659145632,0.36046546772401156,0.2865750420740413,1.625344733228097,0.019286098468465008,23.48887455221063,84.12535024066291,0.9894900872328056,3.409211709232914,0.6095827381982568,12.360547930754601,9
7.454550604055186,0.24225249348951916,0.3501436596204113,1.913979261126603,0.03012555697091125,27.004850513413736,140.68662920101033,0.9904120472362337,3.2721925101421285,0.4787474649864951,12.471339241953135,9
6.895620693699751,0.3623270484713903,0.3370394336887186,3.757909802061463,0.016897388880309963,55.33635042400929,122.00447311448839,0.9899372398682419,3.2908723793819363,0.3594421418414741,12.629968073454895,9
6.611616282440664,0.3561822265168579,0.29056870101050025,1.608203541176955,0.020313746125823578,23.705128759540685,87.53691491620826,0.9896743818460074,3.4137913056702875,0.6066164257396514,12.319821830373627,9
9.116596840747928,0.2657442647019609,0.44792385195177276,10.292177949232029,0.03636587301205641,27.318185837218774,124.19425367714598,0.9970022333398912,3.213505348042957,0.45198368955301843,10.384035674723117,9
6.8590452011925365,0.3585498770372314,0.3345210454081093,4.062428016718341,0.01759257721503226,57.14749041004777,116.43623768489643,0.9898633489688038,3.2859871129731943,0.3528233875208492,12.614636420605851,9
6.982195266657566,0.3624179724286206,0.32536040947429873,3.989486532793782,0.0172227028952722,56.03094219269054,117.8189372806289,0.9896462005705955,3.2694167220841304,0.36015223061676394,12.675754266041354,9
9.09882688731317,0.26193497471173993,0.4570127232132228,10.425571134809358,0.03575032532538126,28.369498343901093,122.35715189630287,0.9970527867519292,3.209903322326587,0.4674437350894778,10.416033727346417,9
6.601447503007638,0.3588173987975218,0.28975746725251295,1.440736718979167,0.021377246705815155,24.19148681949946,81.96146452382654,0.9897119861798623,3.406585272846541,0.6162826794659894,12.422929245956944,9
9.082120234535491,0.26981386427090437,0.45196342510268117,10.718024493311741,0.037347570204916365,27.912366222613677,121.96845322866892,0.9968513322679309,3.210339442515324,0.4613073766841014,10.391440315685998,9
6.9498432477623915,0.3574825027169156,0.34110703860636643,4.280884844413957,0.0191679865849015,57.403741998591926,117.42820951767483,0.9898866580595482,3.2914271898089766,0.3572259841746211,12.627077476305836,9
7.1516722512064845,0.26725465814052984,0.49304504152557055,2.226971437872286,0.029702569830624262,31.509717165749752,109.99225748320018,0.9903342287417394,3.3802421377012752,0.4317102271337532,12.874968852203825,9
7.106860914363098,0.266371889455285,0.4914729305865376,2.493996152184954,0.03293008754864287,30.79528015987173,115.01149387356512,0.9903380973241991,3.3781334227187214,0.42386486985279076,12.92100946692539,9
7.336466712650868,0.24214921350352708,0.3606037178396829,2.743464700092609,0.031792598842083894,27.030465423294874,140.31344801846558,0.9907919872298733,3.28328387887182,0.4833752757804171,12.537770680936287,9
9.092871692724426,0.27915626337505256,0.45467312887013056,10.723351478445087,0.03691693870491929,27.41600803815811,123.89391628472713,0.9970177701586922,3.199921778905149,0.4524367358817535,10.383388068818178,9
9.097183123642255,0.2745426955512642,0.45598688814871485,10.820733930007675,0.03477072246818218,27.405971535790314,124.82310420084337,0.9968658930421891,3.2142839191739716,0.4614504480140625,10.357165215113552,9
7.380424343951279,0.24069361027451047,0.3684689600968431,2.068144716693773,0.03226646615509281,28.360058163163853,139.6596667386204,0.9905689239995553,3.2820639053114022,0.47297385146269555,12.505056379043513,9
7.357379519464914,0.23753338010878855,0.35490676812833744,2.1575021902214324,0.03059036469186133,26.825946476150797,137.41826557084417,0.9905519275662585,3.277080626441916,0.4918157287999672,12.478474369813833,9
7.332634667462372,0.23795582522429937,0.3615270929763241,1.6051501977268958,0.03133548732817116,26.989909617487402,142.87928328636434,0.9903889785436449,3.283348507099082,0.4752264345595086,12.43802428607354,9
6.963763720576737,0.361967960525648,0.33017138241417565,3.5425585789092664,0.01678140663370629,56.93356226628006,117.34247482927526,0.9895060587641467,3.2887050206376895,0.35655582335599034,12.71868029973904,9
9.132143022410114,0.2680771430762092,0.44705267013385874,10.08611922691912,0.03341232595394771,28.319692511238518,120.40303420152874,0.9969905383086922,3.2084260168577887,0.4563146394846922,10.40112223857248,9
6.901493206036881,0.35215456886261093,0.338794028617445,4.048173518182773,0.019004521991695212,56.53191514960695,119.34784678907312,0.9899369682999689,3.2717703183679085,0.35789889146716886,12.632600811597687,9
7.3718368975223365,0.23803114351079632,0.3645360681635493,2.3322612077620066,0.031004121767582275,26.61468031741988,140.21679802470766,0.9906883360895087,3.288185792150664,0.48380532233752327,12.461586616485794,9
9.115608252514008,0.27531461619946107,0.44927882989088735,10.662073234509577,0.033520540747504574,28.80628974229636,123.34899130836743,0.9970410297793176,3.205223304180601,0.4600172005844827,10.388456460876633,9
6.9088476271985275,0.3466872828977047,0.3441191310040775,4.105037564634762,0.018940873349285937,55.72016288148806,121.68411152189906,0.9900280173278485,3.277382283951472,0.3602402828985937,12.6072572981684,9
6.882612931046801,0.36725637884013174,0.33788720446274206,4.338421068324089,0.014839988885053725,57.16083848907992,119.38951585344974,0.9898253432424908,3.2737530207152847,0.36408176533856335,12.655764076208564,9
7.4168902308245945,0.24296893866239022,0.3564631204081529,2.085836772530626,0.030064477421174945,26.29359333579896,137.2303492708482,0.9905213606996037,3.2908361662798153,0.47138720542773077,12.53844752031089,9
9.122208286176116,0.26878762479530305,0.4450890027056869,10.270586044709768,0.03308163045284254,26.271231717062616,122.71959616545216,0.9970296377370744,3.2115844136178917,0.4642465693887732,10.370188470221368,9
